month,country,wmf_region,current_metric,previous_metric,absolute_change,simple_calculation_regional,simple_calculation_global,formula_result_percentage_regional,formula_result_percentage_global
2023-11,Dominican Republic,Latin America & Caribbean,2542480.0,2960010.0,417530.0,2.1717814469953574,0.30018927748892016,1.322192764794711,0.4311969570326038
2023-11,Venezuela,Latin America & Caribbean,5148501.0,5565840.0,417339.0,2.170787960883279,0.3000519552557863,5.666017093514672,0.5115125305333025
2023-11,Bolivia,Latin America & Caribbean,2036487.0,2412405.0,375918.0,1.95533671350945,0.27027172374459296,1.8956596642230439,0.38051457822563833
2023-11,Ecuador,Latin America & Caribbean,4051742.0,4403903.0,352161.0,1.831764726259986,0.2531912824222825,3.9899787148921417,0.42295159407865873
2023-11,Panama,Latin America & Caribbean,1178673.0,1403010.0,224337.0,1.1668884498709013,0.1612903550500129,1.265140633120535,0.22616898436396424
2023-11,Uruguay,Latin America & Caribbean,1682662.0,1854662.0,172000.0,0.8946576506675004,0.12366190627761903,1.1284022041961959,0.19779892882760527
2023-11,Guatemala,Latin America & Caribbean,1651560.0,1804355.0,152795.0,0.7947628821729111,0.1098541916842372,1.421397498244865,0.18064982124407616
2023-11,Haiti,Latin America & Caribbean,460920.0,345314.0,115606.0,0.6013243742038783,0.08311661823913039,3.552863535194295,0.08305445938852894
2023-11,El Salvador,Latin America & Caribbean,837737.0,952385.0,114648.0,0.5963413391495791,0.0824278501797469,0.021087392734998583,0.12303988883692978
2023-11,Honduras,Latin America & Caribbean,870343.0,983472.0,113129.0,0.5884402637346724,0.08133574299581839,0.09725421829038165,0.12278012164569721
2023-11,Costa Rica,Latin America & Caribbean,1466141.0,1570942.0,104801.0,0.5451221886488646,0.07534820604535321,1.8665404116480477,0.1344151906184443
2023-11,Nicaragua,Latin America & Caribbean,656842.0,732578.0,75736.0,0.39394065017996405,0.05445150077814973,0.26263962923828976,0.08455162032238954
2023-11,Jamaica,Latin America & Caribbean,391413.0,466121.0,74708.0,0.388593510267835,0.05371240519876955,0.4353965412554245,0.07535728057714214
2023-11,Cuba,Latin America & Caribbean,769723.0,697739.0,71984.0,0.37442462980028696,0.051753945706326326,3.5044644105664586,0.03650694196954515
2023-11,Puerto Rico,Latin America & Caribbean,1039654.0,998442.0,41212.0,0.21436413429830828,0.029629967915774623,3.6113718487115603,0.0020520687517584855
2023-11,Trinidad and Tobago,Latin America & Caribbean,367027.0,400494.0,33467.0,0.1740785325284258,0.024061587310424862,0.3221083581928399,0.03979086340690033
